std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
1106;1493;1493;3139;2075
1107;9619;9619;486;1481
1108;9590;9590;172;1146
1109;2112;2112;3106;800
1110;1461;1461;480;2837
1111;3330;3330;2632;2190
1112;3018;3018;1091;2673
1113;7284;7284;2140;2394
1114;156;156;4893;2287
1115;446;446;4527;1961
1116;3035;3035;363;1990
1117;978;978;4147;1843
1118;722;722;325;1287
1119;1755;1755;1725;1227
1120;979;979;1530;1675
1121;509;509;1510;2049
1122;1965;1965;2266;22
1123;3412;3412;4948;1312
1124;1534;1534;2948;1537
1125;9950;9950;4175;1313
1126;711;711;4918;507
1127;2271;2271;376;1229
1128;2034;2034;2427;2250
1129;5421;5421;1619;2361
1130;1353;1353;1276;507
1131;9872;9872;3551;1721
1132;302;302;1868;777
1133;1021;1021;336;453
1134;1404;1404;3513;206
1135;155;155;1229;645
1136;1892;1892;4007;0
1137;2384;2384;3088;2408
1138;58;58;108;1264
1139;453;453;4275;1402
1140;1924;1924;3264;2520
1141;1132;1132;3;1608
1142;315;315;153;302
1143;796;796;1515;2544
1144;190;190;4478;2705
1145;1604;1604;724;1584
1146;379;379;2487;1269
1147;1536;1536;620;1054
1148;1229;1229;4574;518
1149;684;684;3132;731
1150;459;459;2592;694
1151;1011;1011;3632;2422
1152;1435;1435;884;2572
1153;622;622;838;2857
1154;926;926;3280;2069
1155;2495;2495;4704;879
1156;1654;1654;575;2984
1157;677;677;3595;303
1158;1791;1791;2235;749
1159;338;338;572;2582
1160;988;988;295;2991
1161;2390;2390;2762;2497
1162;862;862;3060;846
1163;314;314;3554;2232
1164;2266;2266;1830;1786
1165;9751;9751;1930;293
1166;52;52;763;1115
1167;699;699;754;1412
1168;601;601;3628;2219
1169;904;904;3663;2187
1170;443;443;519;1642
1171;9680;9680;2275;2554
1172;6996;6996;4038;726
1173;531;531;1050;440
1174;1388;1388;3462;1768
1175;2197;2197;1527;2620
1176;1566;1566;1357;1373
1177;781;781;751;2506
1178;1610;1610;469;317
1179;836;836;2223;2729
1180;5115;5115;1688;268
1181;326;326;4298;259
1182;1134;1134;803;2990
1183;179;179;4295;497
1184;726;726;4028;1555
1185;9986;9986;2644;2939
1186;9714;9714;2667;936
1187;9845;9845;1030;1865
1188;1476;1476;2057;1709
1189;1849;1849;3809;2575
1190;2587;2587;654;223
1191;2031;2031;412;341
1192;1168;1168;852;1658
1193;2166;2166;4537;1682
1194;2782;2782;3980;1412
1195;1000;1000;501;23
1196;1987;1987;1943;762
1197;1419;1419;1600;1071
1198;673;673;4685;758
1199;1618;1618;2548;2412
1200;666;666;4962;469
1201;735;735;1732;2857
1202;9674;9674;1993;1836
1203;9995;9995;910;1332
1204;9445;9445;2612;2089
1205;2677;2677;316;1140
1206;1015;1015;4595;1696
1207;358;358;4835;2131
1208;875;875;2376;1089
1209;9968;9968;1753;2449
1210;1857;1857;3346;2507
1211;54;54;4824;478
1212;779;779;3126;2987
1213;91;91;12;1021
1214;1232;1232;3885;2314
1215;9656;9656;998;2731
1216;336;336;1959;2508
1217;9486;9486;3765;348
1218;1737;1737;4527;676
1219;43;43;4186;1847
1220;644;644;4263;2357
1221;2474;2474;4734;2250
1222;563;563;3697;2703
1223;1665;1665;4819;2645
1224;369;369;3009;1964
1225;543;543;107;1300
1226;974;974;1423;896
1227;2373;2373;4502;2044
1228;9873;9873;2070;2029
1229;1312;1312;2961;1744
1230;1653;1653;4584;1858
1231;854;854;4758;302
1232;3126;3126;1067;1747
1233;776;776;2921;906
1234;840;840;2262;2260
1235;1175;1175;4956;412
1236;1006;1006;2305;1424
1237;3933;3933;4894;1657
1238;3591;3591;1683;1408
1239;1788;1788;3711;415
1240;3608;3608;3050;1242
1241;876;876;2832;1805
1242;1778;1778;3654;776
1243;462;462;304;2261
1244;77;77;463;67
1245;1192;1192;830;2745
1246;977;977;2287;355
1247;238;238;839;637
1248;9653;9653;651;2369
1249;1007;1007;2981;1681
1250;1856;1856;3543;516
1251;829;829;3179;413
1252;1330;1330;2074;394
1253;3289;3289;499;1911
1254;2300;2300;3286;54
1255;966;966;227;1219
1256;612;612;3036;153
1257;2423;2423;0;2192
1258;760;760;2174;2369
1259;3462;3462;2901;789
1260;1891;1891;2505;244
1261;9994;9994;3893;2653
1262;860;860;93;102
1263;712;712;2764;2345
1264;1087;1087;4416;591
1265;963;963;2169;2205
1266;847;847;3589;1732
1267;596;596;3757;2080
1268;2754;2754;205;1761
1269;3599;3599;2751;1901
1270;1487;1487;3930;1307
1271;1183;1183;3694;850
1272;856;856;2065;1940
1273;9961;9961;2082;261
1274;1885;1885;815;605
1275;1595;1595;1135;552
1276;2318;2318;1430;1473
1277;965;965;1079;442
1278;2774;2774;3393;2577
1279;9493;9493;4356;2219
1280;785;785;2178;945
1281;2925;2925;2820;258
1282;946;946;583;2676
1283;3417;3417;3850;347
1284;3089;3089;4090;1228
1285;9809;9809;4418;1444
1286;556;556;1405;2908
1287;1235;1235;2684;2836
1288;2781;2781;567;852
1289;549;549;4635;1040
1290;466;466;2034;258
1291;2226;2226;1920;2233
1292;604;604;130;2289
1293;5449;5449;1992;619
1294;472;472;4179;171
1295;1445;1445;4818;1590
1296;504;504;2957;1703
1297;381;381;68;1432
1298;830;830;4238;1670
1299;403;403;3135;862
1300;669;669;1874;1013
1301;507;507;2074;1276
1302;120;120;2082;1876
1303;1564;1564;3089;467
1304;1256;1256;1722;373
1305;1140;1140;4288;2667
1306;1179;1179;1477;1474
1307;1013;1013;1097;133
1308;4464;4464;1258;1306
1309;1765;1765;4364;2503
1310;892;892;1855;2747
1311;2844;2844;4149;2712
1312;125;125;4643;2615
1313;9782;9782;2818;149
1314;2137;2137;723;2845
1315;9981;9981;4685;2986
1316;1542;1542;3310;2978
1317;1303;1303;1243;2755
1318;841;841;3675;1117
1319;1088;1088;4998;2147
1320;9814;9814;764;2297
1321;4557;4557;904;1896
1322;554;554;3189;1227
1323;3451;3451;570;721
1324;888;888;716;1642
1325;70;70;2010;2075
1326;577;577;3563;1561
1327;325;325;72;1320
1328;1901;1901;2903;90
1329;2706;2706;997;2015
1330;269;269;3179;1849
1331;1114;1114;1362;41
1332;1605;1605;1841;1772
1333;1907;1907;257;1714
1334;906;906;2481;1206
1335;185;185;104;2669
1336;932;932;738;1383
1337;1416;1416;2494;2208
1338;995;995;2128;2975
1339;125;125;4803;1561
1340;1672;1672;2941;2970
1341;1815;1815;308;2775
1342;7498;7498;1425;1530
1343;706;706;1204;1350
1344;920;920;2780;1293
1345;9576;9576;2886;547
1346;1360;1360;2277;2618
1347;3188;3188;2312;2140
1348;1740;1740;1269;775
1349;794;794;4494;185
1350;486;486;1508;1613
1351;203;203;1714;1949
1352;769;769;1394;314
1353;1022;1022;4241;2523
1354;2915;2915;2371;1566
1355;838;838;969;2117
1356;736;736;3885;48
1357;1240;1240;1512;1154
1358;444;444;2372;1825
1359;603;603;4713;1299
1360;2573;2573;724;1105
1361;2308;2308;1404;154
1362;1835;1835;3194;42
1363;3043;3043;261;2291
1364;9816;9816;1185;653
1365;9668;9668;492;2706
1366;9580;9580;2307;939
1367;1227;1227;4385;900
1368;1840;1840;337;1944
1369;2124;2124;618;175
1370;3582;3582;3946;1603
1371;987;987;815;769
1372;968;968;4116;2780
1373;742;742;3873;2556
1374;940;940;2057;2178
1375;654;654;456;2523
1376;7807;7807;4480;366
1377;268;268;1985;2878
1378;650;650;2790;2428
1379;1576;1576;2831;1095
1380;2094;2094;4733;2457
1381;3999;3999;1251;2422
1382;1716;1716;3804;545
1383;1983;1983;3410;0
1384;3728;3728;4490;2905
1385;173;173;1464;402
1386;791;791;4968;2901
1387;276;276;2601;2727
1388;145;145;2887;2250
1389;883;883;1512;148
1390;125;125;1219;2089
1391;291;291;4227;2621
1392;1040;1040;122;228
1393;1328;1328;2416;382
1394;1029;1029;4078;1675
1395;1890;1890;1536;456
1396;4922;4922;2114;2816
1397;496;496;1164;2732
1398;1094;1094;19;2239
1399;1932;1932;2287;697
1400;9628;9628;578;1588
1401;1855;1855;0;2609
1402;1642;1642;2892;1718
1403;1220;1220;1975;196
1404;1062;1062;650;599
1405;3348;3348;548;1583
1406;694;694;692;843
1407;3975;3975;2599;2169
1408;998;998;2522;759
1409;634;634;2183;345
1410;3539;3539;1915;2044
1411;309;309;1490;1751
1412;542;542;1900;0
1413;1047;1047;3722;170
1414;744;744;4541;1727
1415;1434;1434;4980;730
1416;9681;9681;4473;1842
1417;1272;1272;2601;1684
1418;110;110;4785;2609
1419;693;693;772;138
1420;394;394;4721;1888
1421;1459;1459;525;752
1422;1123;1123;4706;2979
1423;127;127;1498;1689
1424;1205;1205;3825;751
1425;125;125;4399;2855
1426;1801;1801;4720;554
1427;209;209;693;1374
1428;235;235;1700;387
1429;1260;1260;4795;1105
1430;866;866;521;2100
1431;1467;1467;3342;2362
1432;9867;9867;3316;2791
1433;166;166;1965;1127
1434;3061;3061;502;2181
1435;9710;9710;2252;839
1436;2588;2588;1841;1486
1437;3297;3297;4276;738
1438;1942;1942;3154;2226
1439;393;393;2861;2946
1440;1484;1484;3797;1322
1441;3153;3153;3866;2560
1442;2512;2512;2446;732
1443;1532;1532;418;1968
1444;1548;1548;972;1905
1445;3826;3826;21;1105
1446;844;844;4320;338
1447;4021;4021;504;2450
1448;2234;2234;581;1501
1449;3891;3891;2436;2652
1450;329;329;4606;2834
1451;1800;1800;3936;0
1452;112;112;2330;1773
1453;5338;5338;391;206
1454;221;221;298;2594
1455;911;911;1762;0
1456;1318;1318;873;351
1457;2955;2955;1394;2945
1458;5507;5507;3150;1610
1459;541;541;1251;919
1460;387;387;828;967
1461;2238;2238;5000;341
1462;157;157;898;45
1463;1579;1579;2727;208
1464;9892;9892;1661;455
1465;2322;2322;3574;1064
1466;813;813;3175;1659
1467;1364;1364;4935;983
1468;1214;1214;3220;2253
1469;678;678;2289;623
1470;9654;9654;3139;989
1471;2467;2467;196;887
1472;161;161;4447;2245
1473;390;390;1923;1103
1474;1273;1273;1975;2459
1475;125;125;854;2664
1476;1209;1209;3079;1817
1477;9697;9697;4288;2329
1478;1017;1017;526;20
1479;335;335;3804;1011
1480;929;929;79;2785
1481;2067;2067;4216;2646
1482;2351;2351;112;2516
1483;1157;1157;4264;1104
1484;2260;2260;189;2874
1485;148;148;1586;736
1486;9805;9805;1011;1271
1487;230;230;2924;326
1488;2907;2907;1666;2155
1489;9444;9444;3740;197
1490;4550;4550;0;776
1491;1110;1110;1379;2237
1492;1052;1052;446;2230
1493;65;65;1126;567
1494;125;125;1902;2772
1495;1010;1010;2033;1884
1496;635;635;3798;2901
1497;2567;2567;2967;1113
1498;2066;2066;4719;2104
1499;1634;1634;3757;2669
1500;1136;1136;2398;308
1501;1465;1465;1847;921
1502;3834;3834;4385;1853
1503;1591;1591;2284;2716
1504;1146;1146;3292;1461
1505;1926;1926;4298;614
1506;1521;1521;4409;407
1507;200;200;4489;1730
1508;441;441;407;2315
1509;2343;2343;3417;543
1510;1032;1032;4444;776
1511;3091;3091;3684;1022
1512;1097;1097;1586;2924
1513;3721;3721;868;599
1514;397;397;4347;1135
1515;125;125;1171;1321
1516;501;501;1613;825
1517;1549;1549;4887;1941
1518;2904;2904;1635;335
1519;106;106;2538;2720
1520;3523;3523;74;2793
1521;1147;1147;2562;1333
1522;1530;1530;250;1828
1523;125;125;3269;2056
1524;4649;4649;4480;2847
1525;1651;1651;910;1753
1526;908;908;2692;1658
1527;2099;2099;4071;1678
1528;574;574;2545;1332
1529;270;270;4890;575
1530;848;848;3178;2763
1531;9647;9647;2887;703
1532;351;351;3360;224
1533;9938;9938;530;352
1534;2359;2359;3128;702
1535;2685;2685;1956;1863
1536;1523;1523;695;793
1537;3142;3142;1931;2801
1538;3637;3637;1820;2644
1539;1167;1167;4967;2259
1540;2378;2378;780;328
1541;9771;9771;2098;2542
1542;986;986;603;1012
1543;1194;1194;4508;1612
1544;1143;1143;2222;2421
1545;1092;1092;56;2754
1546;1621;1621;4794;2313
1547;2216;2216;4579;1631
1548;478;478;1779;2432
1549;517;517;730;1451
1550;1589;1589;420;1058
1551;196;196;3911;960
1552;578;578;1332;778
1553;1848;1848;2181;2384
1554;2789;2789;3683;2876
1555;1222;1222;4837;1976
1556;4620;4620;1596;2094
1557;9468;9468;1116;2797
1558;9466;9466;2805;2869
1559;511;511;2382;2708
1560;9904;9904;1605;1957
1561;1311;1311;337;1730
1562;863;863;1943;398
1563;1981;1981;517;1740
1564;218;218;238;780
1565;125;125;1557;72
1566;513;513;323;798
1567;2581;2581;1055;2572
1568;945;945;2740;2897
1569;1498;1498;2391;2273
1570;878;878;476;528
1571;1512;1512;4682;1025
1572;9414;9414;3067;2297
1573;1125;1125;1669;1076
1574;2911;2911;1757;2392
1575;477;477;2977;250
1576;7390;7390;1958;320
1577;1193;1193;743;216
1578;1005;1005;1046;2636
1579;9662;9662;4423;92
1580;1971;1971;1116;2440
1581;9976;9976;3113;26
1582;1056;1056;2292;2246
1583;5525;5525;1814;2882
1584;519;519;4470;2517
1585;3763;3763;4267;1803
1586;29;29;1555;2926
1587;2523;2523;1179;840
1588;667;667;1848;476
1589;1151;1151;3292;1727
1590;2698;2698;359;2769
1591;545;545;4579;996
1592;9911;9911;4126;2933
1593;7899;7899;4438;2937
1594;1381;1381;3361;302
1595;3314;3314;443;1599
1596;1559;1559;154;2144
1597;759;759;86;2273
1598;546;546;4269;831
1599;3380;3380;665;2348
1600;936;936;4733;1956
1601;9916;9916;3738;2742
1602;820;820;1838;0
1603;1280;1280;4389;1735
1604;10;10;254;159
1605;1812;1812;738;922
1606;3440;3440;844;32
1607;874;874;4664;1664
1608;9774;9774;423;2702
1609;1684;1684;705;2993
1610;592;592;2878;2625
1611;1020;1020;853;1656
1612;2722;2722;70;1878
1613;2358;2358;3382;161
1614;1685;1685;1265;2777
1615;1104;1104;3492;267
1616;747;747;3046;1930
1617;1207;1207;129;2484
1618;1261;1261;1048;516
1619;562;562;972;2223
1620;2531;2531;1;1978
1621;364;364;4145;147
1622;1173;1173;4208;2958
1623;3200;3200;4449;2095
1624;9451;9451;2031;1169
1625;324;324;898;2504
1626;1570;1570;555;2532
1627;125;125;3629;1093
1628;450;450;3308;2360
1629;993;993;1314;773
1630;922;922;2822;792
1631;1408;1408;1872;1107
1632;3729;3729;1475;1047
1633;3515;3515;380;2385
1634;340;340;4691;287
1635;764;764;2379;1136
1636;2966;2966;1275;2699
1637;1772;1772;2903;1292
1638;125;125;1559;2087
1639;3731;3731;3731;1959
1640;2646;2646;3423;2485
1641;3807;3807;1891;139
1642;22;22;756;223
1643;232;232;1142;847
1644;1198;1198;413;851
1645;365;365;4507;71
1646;125;125;4509;891
1647;2603;2603;744;835
1648;2154;2154;3172;156
1649;530;530;4869;2669
1650;1283;1283;2398;1373
1651;1099;1099;24;2115
1652;1698;1698;4038;1627
1653;1203;1203;3297;50
1654;566;566;664;1854
1655;1329;1329;587;2201
1656;788;788;4530;1999
1657;2218;2218;2390;647
1658;1126;1126;2357;565
1659;565;565;4356;656
1660;2987;2987;182;1390
1661;1822;1822;2215;1940
1662;2229;2229;1356;2304
1663;3720;3720;4110;1929
1664;1105;1105;2884;2201
1665;1230;1230;1005;1518
1666;773;773;4378;608
1667;1552;1552;4691;2493
1668;9902;9902;3692;2874
1669;3078;3078;3887;1640
1670;1929;1929;2217;569
1671;1713;1713;142;637
1672;789;789;3570;397
1673;8454;8454;2317;1558
1674;1141;1141;2549;2739
1675;1739;1739;3110;1838
1676;1602;1602;3389;2924
1677;1263;1263;3066;2110
1678;1116;1116;4035;1243
1679;9715;9715;2524;1098
1680;1307;1307;1390;1612
1681;9821;9821;4812;1697
1682;367;367;457;936
1683;1462;1462;3439;2691
1684;204;204;3916;2401
1685;2886;2886;2797;1677
1686;1039;1039;2834;2480
1687;980;980;3179;997
1688;223;223;4717;531
1689;1826;1826;4103;1087
1690;9643;9643;2850;2138
1691;976;976;3885;2052
1692;807;807;546;727
1693;2076;2076;2204;1430
1694;1120;1120;3549;568
1695;1691;1691;1208;544
1696;1486;1486;535;836
1697;1884;1884;1646;1295
1698;950;950;3258;1647
1699;1681;1681;4409;2333
1700;3955;3955;128;2463
1701;787;787;4819;1398
1702;9666;9666;2053;962
1703;1158;1158;4286;1516
1704;532;532;2652;2100
1705;3458;3458;2256;735
1706;1707;1707;1455;1718
1707;739;739;0;69
1708;1355;1355;1721;312
1709;263;263;747;15
1710;900;900;2554;2277
1711;871;871;2199;2889
1712;3371;3371;1463;2404
1713;683;683;3355;2467
1714;757;757;4833;2044
1715;2180;2180;2966;2694
1716;1068;1068;371;1003
1717;9570;9570;1757;2613
1718;1858;1858;2917;2529
1719;2018;2018;193;523
1720;1380;1380;86;2039
1721;1437;1437;3171;2612
1722;1823;1823;1199;1962
1723;3118;3118;4974;1786
1724;1504;1504;4589;2502
1725;2943;2943;1036;1517
1726;2148;2148;3332;2911
1727;3848;3848;4596;1967
1728;1275;1275;1366;989
1729;285;285;3769;2194
1730;2102;2102;1341;1002
1731;1872;1872;2575;1629
1732;1121;1121;1742;462
1733;2859;2859;4809;1910
1734;1794;1794;4627;1635
1735;2975;2975;2396;214
1736;3138;3138;1572;735
1737;2019;2019;2759;2421
1738;1153;1153;1171;590
1739;330;330;787;1665
1740;9462;9462;1660;2960
1741;1711;1711;1342;2410
1742;1449;1449;1113;684
1743;5933;5933;2431;516
1744;1455;1455;2162;1810
1745;9705;9705;1904;2249
1746;1775;1775;1387;2648
1747;898;898;530;1260
1748;9850;9850;713;2387
1749;30;30;4238;875
1750;1164;1164;3177;2541
1751;572;572;4451;1223
1752;419;419;2618;1766
1753;2699;2699;1453;1124
1754;2434;2434;3171;294
1755;738;738;1237;2852
1756;1946;1946;3929;2437
1757;4036;4036;4845;2176
1758;551;551;2464;2015
1759;366;366;3249;583
1760;1833;1833;4320;824
1761;1063;1063;2660;2751
1762;1206;1206;88;2081
1763;6618;6618;2952;1118
1764;688;688;4406;0
1765;624;624;4980;2013
1766;2592;2592;456;648
1767;1340;1340;1655;2426
1768;1796;1796;3729;494
1769;1664;1664;2437;832
1770;2241;2241;1394;1830
1771;1944;1944;2612;1959
1772;842;842;585;1583
1773;2892;2892;2130;2022
1774;9725;9725;3534;863
1775;713;713;3745;563
1776;2239;2239;2057;2629
1777;864;864;3768;1927
1778;1129;1129;2812;1445
1779;2005;2005;2684;2976
1780;1752;1752;0;252
1781;1070;1070;4650;1869
1782;1509;1509;2802;1651
1783;1657;1657;3883;2580
1784;1843;1843;2129;114
1785;1090;1090;591;2654
1786;1410;1410;1891;2779
1787;2027;2027;4957;2863
1788;771;771;289;2339
1789;4068;4068;1637;1616
1790;826;826;3389;1783
1791;907;907;3467;777
1792;1767;1767;1728;1559
1793;1086;1086;294;405
1794;729;729;2922;7
1795;1903;1903;1467;840
1796;7084;7084;4000;209
1797;1357;1357;1253;329
1798;1810;1810;3161;2567
1799;2093;2093;3026;1504
1800;9621;9621;2183;1162
1801;125;125;1447;2824
1802;248;248;4732;2154
1803;9941;9941;1801;427
1804;1191;1191;3276;557
1805;426;426;2843;1917
1806;674;674;565;957
1807;609;609;3865;2202
1808;5589;5589;488;902
1809;9360;9360;2920;560
1810;598;598;4427;665
1811;99;99;4180;925
1812;227;227;161;992
1813;754;754;2032;2200
1814;3029;3029;4780;1762
1815;992;992;3600;1714
1816;1705;1705;1517;2173
1817;2398;2398;3777;170
1818;1633;1633;2960;1967
1819;1411;1411;2361;1465
1820;2807;2807;2515;2234
1821;3912;3912;23;786
1822;872;872;167;87
1823;2072;2072;17;1878
1824;405;405;339;2049
1825;2438;2438;3971;1052
1826;2936;2936;4667;399
1827;1919;1919;2318;1177
1828;1581;1581;2663;2014
1829;246;246;663;23
1830;959;959;4534;354
1831;1270;1270;2491;2300
1832;1492;1492;3897;2361
1833;745;745;742;2942
1834;1268;1268;628;1814
1835;224;224;1237;429
1836;1553;1553;4918;2716
1837;2337;2337;1000;1223
1838;352;352;607;2023
1839;1387;1387;4286;1198
1840;1244;1244;26;1696
1841;2135;2135;3026;577
1842;464;464;4469;1960
1843;1597;1597;2370;1778
1844;404;404;2210;950
1845;4821;4821;4209;858
1846;1181;1181;3306;2785
1847;7072;7072;4696;2360
1848;580;580;514;1644
1849;816;816;4323;1294
1850;1211;1211;4950;1667
1851;1089;1089;222;38
1852;3776;3776;3294;1363
1853;1399;1399;800;1102
1854;2705;2705;510;2270
1855;743;743;2160;376
1856;301;301;1280;2736
1857;435;435;4715;275
1858;2078;2078;1461;1379
1859;2590;2590;4306;2505
1860;9350;9350;3177;1517
1861;2961;2961;3248;2780
1862;2441;2441;1201;187
1863;2513;2513;4826;879
1864;1405;1405;3386;206
1865;2546;2546;1935;1366
1866;3911;3911;283;1564
1867;1876;1876;4419;1051
1868;1911;1911;1403;386
1869;1345;1345;3543;1333
1870;1316;1316;3683;1999
1871;3687;3687;516;949
1872;1645;1645;3170;1148
1873;2580;2580;3675;768
1874;9345;9345;2334;2769
1875;2421;2421;4489;1657
1876;1050;1050;554;1826
1877;182;182;2798;1309
1878;2055;2055;2807;928
1879;2100;2100;1131;1190
1880;1569;1569;664;1267
1881;1124;1124;4971;1039
1882;3349;3349;1803;2534
1883;2426;2426;0;720
1884;502;502;3341;1356
1885;1573;1573;713;315
1886;1781;1781;4311;936
1887;3262;3262;4198;1259
1888;1106;1106;3096;671
1889;3293;3293;231;1437
1890;851;851;3469;693
1891;768;768;4957;2440
1892;588;588;203;2845
1893;2083;2083;4539;2518
1894;2353;2353;1301;2681
1895;701;701;1108;1916
1896;1590;1590;1779;389
1897;638;638;1825;1080
1898;1696;1696;4644;1571
1899;2744;2744;3984;2585
1900;1442;1442;275;2295
1901;703;703;3925;1734
1902;1431;1431;3887;1974
1903;1764;1764;3292;310
1904;1507;1507;1972;2295
1905;2482;2482;640;717
1906;415;415;4434;1891
1907;60;60;2052;594
1908;3436;3436;4620;1333
1909;1246;1246;3466;613
1910;430;430;1022;1550
1911;1225;1225;1605;1427
1912;1793;1793;3483;2348
1913;709;709;1907;188
1914;1868;1868;330;1238
1915;1786;1786;3641;477
1916;3339;3339;3206;246
1917;3647;3647;1444;2468
1918;2729;2729;2861;2524
1919;1231;1231;4112;2892
1920;261;261;4075;429
1921;1370;1370;2738;305
1922;1744;1744;2188;379
1923;9512;9512;4187;1949
1924;805;805;2935;639
1925;1347;1347;3586;2559
1926;1997;1997;3479;1105
1927;9775;9775;977;1630
1928;555;555;1869;1088
1929;1409;1409;2566;852
1930;1482;1482;555;1267
1931;653;653;2664;745
1932;552;552;911;2739
1933;1616;1616;3814;1343
1934;583;583;2532;1896
1935;1348;1348;2207;2533
1936;134;134;1777;2066
1937;1393;1393;1679;2223
1938;1448;1448;4832;1425
1939;1488;1488;2701;638
1940;2047;2047;1280;1424
1941;2623;2623;2258;342
1942;9524;9524;4578;2926
1943;234;234;4630;57
1944;1659;1659;4210;2888
1945;1276;1276;1864;2267
1946;1037;1037;1474;91
1947;456;456;3297;2657
1948;676;676;4209;1280
1949;1540;1540;2660;2203
1950;2352;2352;2902;1670
1951;1998;1998;334;921
1952;1135;1135;3965;1556
1953;1993;1993;531;1679
1954;989;989;4909;2156
1955;2259;2259;2537;1990
1956;1001;1001;1736;1354
1957;9877;9877;4700;25
1958;657;657;356;2671
1959;1977;1977;3386;2737
1960;2232;2232;2161;2613
1961;245;245;3456;260
1962;6116;6116;183;2506
1963;59;59;2054;481
1964;3627;3627;2910;2347
1965;125;125;3359;805
1966;1363;1363;693;1689
1967;3660;3660;4669;1004
1968;1501;1501;4375;0
1969;1210;1210;3124;1292
1970;273;273;1863;1705
1971;3962;3962;1527;1412
1972;1730;1730;1613;1023
1973;1510;1510;159;1042
1974;1722;1722;2832;1886
1975;642;642;1816;1468
1976;500;500;3161;87
1977;2190;2190;2559;379
1978;1349;1349;4978;322
1979;2236;2236;1071;2062
1980;1236;1236;2112;1373
1981;1148;1148;182;2467
1982;1344;1344;1769;1449
1983;1508;1508;4209;350
1984;637;637;4664;1886
1985;647;647;221;2182
1986;3105;3105;3700;345
1987;1724;1724;380;2189
1988;1709;1709;3905;1059
1989;111;111;4996;2188
1990;1051;1051;470;2907
1991;3141;3141;2078;1179
1992;1692;1692;1322;2041
1993;4166;4166;1446;2552
1994;1630;1630;539;1689
1995;2108;2108;2824;1025
1996;2517;2517;2075;1163
1997;1351;1351;2524;0
1998;1917;1917;1719;836
1999;2206;2206;851;2445
2000;1033;1033;1170;711
